year	city	city_code	pop_total	pop_myanmar	pop_china	pop_india	pop_indonesia	pop_korea	pop_philippine	pop_thai	pop_vietnam	pop_france	pop_germany	pop_italy	pop_uk	pop_canada	pop_us	pop_brazil	pop_australia	pop_etc
1988	狛江市	13219	360	-	70	1	2	180	7	1	-	2	4	3	8	10	54	-	3	15
1988	東大和市	13220	441	-	21	1	2	370	25	1	1	-	1	-	-	-	10	-	-	9
1988	清瀬市	13221	212	-	52	1	-	97	4	1	13	3	-	-	1	-	24	-	-	16
1988	東久留米市	13222	561	-	58	1	3	227	13	4	2	-	5	-	18	15	177	1	2	35
1988	武蔵村山市	13223	300	-	22	-	3	232	19	2	1	-	-	-	2	-	18	-	-	1
1988	多摩市	13224	630	-	66	1	2	394	29	-	18	4	2	-	9	5	52	4	1	43
1988	稲城市	13225	299	-	40	1	1	222	12	-	1	1	1	-	2	3	6	1	-	8
1988	羽村市	13227	285	1	40	5	2	161	30	2	-	1	-	-	-	1	36	-	-	6
1988	あきる野市	13228	183	-	9	-	-	133	3	3	4	-	1	-	-	-	15	-	-	15
1988	西東京市	13229	963	1	165	8	2	537	46	13	11	5	6	6	6	8	70	5	7	67
1988	町村部		254	-	37	-	1	119	35	2	-	-	9	-	1	-	43	-	1	6
1988	西多摩郡	13300	181	-	32	-	-	92	8	2	-	-	8	-	-	-	39	-	-	-
1988	瑞穂町	13303	126	-	19	-	-	64	5	2	-	-	-	-	-	-	36	-	-	-
1988	日の出町	13305	19	-	-	-	-	14	2	-	-	-	-	-	-	-	3	-	-	-
1988	檜原村	13307	2	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-
1988	奥多摩町	13308	34	-	13	-	-	13	-	-	-	-	8	-	-	-	-	-	-	-
1988	島部		73	-	5	-	1	27	27	-	-	-	1	-	1	-	4	-	1	6
1988	大島支庁	13361	26	-	4	-	1	11	5	-	-	-	-	-	-	-	2	-	-	3
1988	三宅支庁	13381	30	-	-	-	-	13	10	-	-	-	1	-	1	-	1	-	1	3
1988	八丈支庁	13401	15	-	1	-	-	3	11	-	-	-	-	-	-	-	-	-	-	-
1988	小笠原支庁	13421	2	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-
1987	東京都全体	13000	156935	128	30894	727	885	82267	5091	1207	1020	1633	1893	434	4416	1272	13974	545	978	9571
1987	区部	13100	135181	118	28205	678	763	68533	4518	1082	904	1567	1807	398	4057	1112	11507	466	898	8568
1987	千代田区	13101	2319	8	381	46	29	496	98	5	5	118	56	32	131	63	557	23	3	268
1987	中央区	13102	685	-	285	4	2	240	24	3	4	8	2	2	18	3	41	2	2	45
1987	港区	13103	11476	5	1340	166	51	2498	567	50	6	335	311	96	967	250	3238	51	216	1329
1987	新宿区	13104	12439	6	4466	44	49	5199	297	135	54	312	69	16	354	66	684	40	55	593
1987	文京区	13105	4147	5	1021	28	24	2107	88	54	11	79	27	7	129	22	195	17	20	313
1987	台東区	13106	3929	-	474	7	6	2971	216	19	10	20	1	1	38	5	62	2	11	86
1987	墨田区	13107	2700	-	475	7	2	1832	248	21	5	4	2	-	8	5	31	5	3	52
1987	江東区	13108	5199	5	1095	19	15	3516	223	36	3	19	15	7	33	10	62	14	12	115
1987	品川区	13109	5997	20	1206	62	94	2626	271	52	337	22	168	6	175	29	482	27	38	382
1987	目黒区	13110	4925	6	791	66	141	1579	196	82	45	83	150	40	286	65	844	37	76	438
1987	大田区	13111	7561	2	1138	12	29	4464	300	33	158	25	471	8	98	30	362	29	12	390
1987	世田谷区	13112	8398	14	1287	54	88	3457	223	63	30	113	183	54	328	161	1420	56	116	751
1987	渋谷区	13113	7361	11	1357	69	47	1839	240	72	17	225	172	61	543	147	1609	37	133	782
1987	中野区	13114	4825	4	1690	11	17	2044	78	60	27	40	32	13	157	49	251	12	31	309
1987	杉並区	13115	5691	8	1602	14	29	2417	91	37	11	56	51	13	228	65	597	30	56	386
1987	豊島区	13116	8117	12	3779	5	50	2658	150	114	11	39	25	9	281	37	316	6	36	589
1987	北区	13117	4364	6	944	3	14	2547	200	21	17	14	4	15	51	9	78	10	15	416
1987	荒川区	13118	6488	2	380	3	1	5823	81	21	7	2	1	2	16	4	34	4	4	103
1987	板橋区	13119	4449	1	1065	5	11	2525	118	24	29	15	13	3	57	24	139	15	18	387
1987	練馬区	13120	4809	-	980	13	34	2598	145	46	19	25	40	12	102	48	347	26	28	346
1987	足立区	13121	10013	3	845	18	14	8390	336	73	28	2	8	1	22	8	55	9	6	195
1987	葛飾区	13122	4348	-	524	5	10	3436	149	25	30	3	3	-	12	5	37	6	5	98
1987	江戸川区	13123	4941	-	1080	17	6	3271	179	36	40	8	3	-	23	7	66	8	2	195
1987	市部	13200	21507	10	2653	49	122	13619	542	125	116	66	77	36	359	160	2415	79	79	1000
1987	八王子市	13201	1551	7	190	2	45	965	40	17	13	6	5	2	25	11	96	10	2	115
1987	立川市	13202	1345	-	149	9	1	993	39	6	-	3	-	-	10	3	111	2	1	18
1987	武蔵野市	13203	1092	1	250	3	6	371	49	17	-	7	9	5	38	13	210	8	11	94
1987	三鷹市	13204	1418	-	282	4	13	511	27	6	6	3	14	4	66	27	354	-	13	88
1987	青梅市	13205	299	-	25	-	3	230	8	2	1	-	-	-	-	1	20	2	-	7
1987	府中市	13206	1484	-	173	1	10	700	89	15	6	7	3	3	16	22	316	8	11	104
1987	昭島市	13207	1210	-	86	-	-	1002	17	1	4	1	1	-	5	4	75	2	2	10
1987	調布市	13208	2181	-	232	1	12	1620	31	3	20	5	7	5	36	9	112	8	6	74
1987	町田市	13209	1427	-	154	6	7	944	38	3	10	7	7	2	33	7	127	3	4	75
1987	小金井市	13210	577	-	142	1	5	209	6	2	3	4	5	-	22	7	94	2	3	72
1987	小平市	13211	2237	-	83	1	2	2000	7	3	1	3	1	1	9	3	87	2	3	31
1987	日野市	13212	530	-	103	-	3	307	10	5	7	3	1	1	10	7	34	6	1	32
1987	東村山市	13213	528	-	74	-	1	346	19	6	-	-	1	-	8	-	38	3	-	32
1987	国分寺市	13214	463	-	67	1	4	258	12	4	2	2	5	2	16	3	51	4	8	24
1987	国立市	13215	477	-	92	4	1	264	11	2	-	1	4	2	14	2	54	2	2	22
1987	福生市	13218	811	-	109	1	-	475	26	7	1	1	1	-	4	-	173	-	-	13
1987	狛江市	13219	331	-	46	-	3	185	6	-	-	1	5	2	7	12	43	1	3	17
1987	東大和市	13220	396	-	18	1	1	336	12	2	-	-	-	-	-	-	12	3	-	11
1987	清瀬市	13221	194	-	48	-	-	91	4	2	12	3	-	-	1	1	15	1	1	15
1987	東久留米市	13222	572	-	46	1	-	243	18	4	2	-	1	-	18	10	198	-	1	30
1987	武蔵村山市	13223	313	-	21	-	-	241	10	4	1	-	-	-	2	-	28	3	-	3
1987	多摩市	13224	531	-	48	1	1	336	11	1	17	2	2	-	9	4	50	3	-	46
1987	稲城市	13225	252	-	18	-	1	209	2	-	-	1	-	-	-	4	3	3	1	10
1987	羽村市	13227	270	1	45	5	-	160	15	2	-	1	-	-	-	1	36	-	-	4
1987	あきる野市	13228	157	-	8	-	-	123	2	2	4	-	1	-	-	-	15	-	1	1
1987	西東京市	13229	861	1	144	7	3	500	33	9	6	5	4	7	10	9	63	3	5	52
1987	町村部		247	-	36	-	-	115	31	-	-	-	9	-	-	-	52	-	1	3
1987	西多摩郡	13300	181	-	28	-	-	89	7	-	-	-	8	-	-	-	49	-	-	-
1987	瑞穂町	13303	125	-	15	-	-	61	5	-	-	-	-	-	-	-	44	-	-	-
1987	日の出町	13305	22	-	1	-	-	15	1	-	-	-	-	-	-	-	5	-	-	-
1987	檜原村	13307	2	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-
1987	奥多摩町	13308	32	-	12	-	-	12	-	-	-	-	8	-	-	-	-	-	-	-
1987	島部		66	-	8	-	-	26	24	-	-	-	1	-	-	-	3	-	1	3
1987	大島支庁	13361	23	-	4	-	-	11	4	-	-	-	-	-	-	-	1	-	-	3
1987	三宅支庁	13381	25	-	-	-	-	12	10	-	-	-	1	-	-	-	1	-	1	-
1987	八丈支庁	13401	15	-	4	-	-	2	9	-	-	-	-	-	-	-	-	-	-	-
1987	小笠原支庁	13421	3	-	-	-	-	1	1	-	-	-	-	-	-	-	1	-	-	-
1986	東京都全体	13000	146118	90	25889	724	846	80748	3405	1048	874	1569	1826	446	3916	1150	13582	538	904	8563
1986	区部	13100	125404	83	23574	684	767	67263	3020	925	757	1505	1736	417	3604	999	11158	471	834	7607
1986	千代田区	13101	2712	9	396	56	51	505	131	23	7	122	52	44	85	68	751	29	3	380
1986	中央区	13102	678	-	296	3	6	236	10	3	4	11	1	2	21	2	32	3	4	44
1986	港区	13103	11355	3	1346	181	44	2434	538	48	9	345	358	100	944	219	3260	68	195	1263
1986	新宿区	13104	10834	3	3479	43	50	4824	208	101	53	247	55	24	306	63	695	43	60	580
1986	文京区	13105	3924	10	946	34	22	2040	73	45	7	69	30	7	95	19	207	14	9	297
1986	台東区	13106	3808	-	453	14	4	2948	152	17	13	22	1	1	33	3	60	4	7	76
1986	墨田区	13107	2512	-	387	7	2	1807	152	18	3	5	1	5	5	4	35	6	4	71
1986	江東区	13108	4936	4	918	22	10	3520	156	23	7	18	13	3	27	10	65	15	17	108
1986	品川区	13109	5654	6	1153	73	103	2616	155	53	256	32	176	11	135	26	433	25	42	359
1986	目黒区	13110	4605	5	731	55	170	1556	138	79	40	72	158	37	254	65	746	31	61	407
1986	大田区	13111	7027	2	986	10	21	4450	163	36	129	25	391	5	102	26	325	23	14	319
1986	世田谷区	13112	7884	14	1153	51	93	3429	162	49	25	115	182	49	277	150	1303	45	103	684
1986	渋谷区	13113	6958	7	1262	62	46	1854	177	87	14	220	156	54	493	141	1470	39	123	753
1986	中野区	13114	4263	6	1315	9	15	1994	51	54	25	40	35	14	122	33	258	9	35	248
1986	杉並区	13115	5318	3	1422	14	28	2361	46	31	14	61	54	14	199	55	588	35	49	344
1986	豊島区	13116	6602	6	2758	9	47	2532	92	56	16	41	22	11	229	35	308	9	32	399
1986	北区	13117	3689	-	703	1	10	2454	106	20	10	5	5	17	48	6	60	7	14	223
1986	荒川区	13118	6191	-	294	3	4	5685	45	17	5	2	-	3	19	4	29	3	1	77
1986	板橋区	13119	4129	1	859	4	15	2545	65	26	23	18	11	2	62	23	119	17	23	316
1986	練馬区	13120	4295	1	790	11	6	2550	87	30	19	21	20	13	95	26	290	21	26	289
1986	足立区	13121	9531	-	628	8	11	8370	164	54	11	2	9	1	22	9	38	9	7	188
1986	葛飾区	13122	4131	-	467	2	6	3436	44	25	25	1	4	-	10	4	29	4	5	69
1986	江戸川区	13123	4368	3	832	12	3	3117	105	30	42	11	2	-	21	8	57	12	-	113
1986	市部	13200	20486	7	2289	40	79	13368	370	121	117	64	81	29	312	151	2369	67	69	953
1986	八王子市	13201	1474	4	164	-	8	979	20	12	15	4	3	4	17	7	100	7	5	125
1986	立川市	13202	1340	-	136	10	1	1004	30	2	-	2	-	-	10	4	122	2	1	16
1986	武蔵野市	13203	973	1	248	3	7	343	28	13	-	5	13	3	23	9	177	5	4	91
1986	三鷹市	13204	1330	-	209	2	13	484	22	5	7	4	14	2	52	24	402	2	10	78
1986	青梅市	13205	303	-	36	-	3	221	10	3	1	-	-	-	-	1	17	5	1	5
1986	府中市	13206	1381	-	131	3	13	702	53	20	11	6	3	3	21	19	268	9	8	111
1986	昭島市	13207	1212	-	96	-	-	1004	13	1	4	1	1	-	2	3	78	2	2	5
1986	調布市	13208	2137	-	202	1	5	1630	14	3	19	7	8	6	29	10	111	8	4	80
1986	町田市	13209	1358	-	143	7	3	914	24	2	6	6	6	1	24	6	118	3	7	88
1986	小金井市	13210	533	-	99	1	7	218	8	5	2	3	6	-	28	2	102	4	2	46
1986	小平市	13211	2106	-	59	1	3	1901	7	5	1	1	2	1	12	2	73	3	2	33
1986	日野市	13212	487	-	96	-	3	289	3	5	8	1	1	1	11	7	28	5	2	27
1986	東村山市	13213	529	-	83	-	1	345	24	4	-	-	1	-	3	2	36	2	-	28
1986	国分寺市	13214	434	-	66	1	5	226	5	6	5	2	3	3	20	2	59	1	10	20
1986	国立市	13215	451	1	78	2	1	257	3	2	-	4	4	1	9	1	62	3	3	20
1986	福生市	13218	785	-	77	-	-	469	21	9	1	2	-	-	2	-	187	-	-	17
1986	狛江市	13219	316	-	45	-	1	180	6	-	-	1	7	2	5	11	34	1	2	21
1986	東大和市	13220	397	-	15	-	1	349	8	2	-	-	-	-	1	-	11	-	-	10
1986	清瀬市	13221	183	-	46	-	1	86	1	3	12	3	-	-	2	5	13	-	-	11
1986	東久留米市	13222	572	-	40	-	-	257	13	4	2	-	2	-	13	20	193	-	1	27
1986	武蔵村山市	13223	302	-	22	-	-	243	8	1	1	-	-	-	1	1	22	-	-	3
1986	多摩市	13224	448	-	37	-	-	301	8	1	9	3	-	-	10	4	32	2	-	41
1986	稲城市	13225	220	-	14	-	-	186	2	-	-	3	1	-	1	4	3	1	-	5
1986	羽村市	13227	232	1	31	5	-	152	5	1	-	1	-	-	-	-	29	-	-	7
1986	あきる野市	13228	164	-	5	-	-	127	1	4	4	-	1	-	-	-	18	-	-	4
1986	西東京市	13229	819	-	111	4	3	501	33	8	9	5	5	2	16	7	74	2	5	34
1986	町村部		228	-	26	-	-	117	15	2	-	-	9	-	-	-	55	-	1	3
1986	西多摩郡	13300	177	-	22	-	-	91	1	2	-	-	8	-	-	-	53	-	-	-
1986	瑞穂町	13303	118	-	11	-	-	58	1	2	-	-	-	-	-	-	46	-	-	-
1986	日の出町	13305	26	-	1	-	-	19	-	-	-	-	-	-	-	-	6	-	-	-
1986	檜原村	13307	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
1986	奥多摩町	13308	32	-	10	-	-	13	-	-	-	-	8	-	-	-	1	-	-	-
1986	島部		51	-	4	-	-	26	14	-	-	-	1	-	-	-	2	-	1	3
1986	大島支庁	13361	23	-	4	-	-	11	5	-	-	-	-	-	-	-	-	-	-	3
1986	三宅支庁	13381	15	-	-	-	-	12	-	-	-	-	1	-	-	-	1	-	1	-
1986	八丈支庁	13401	9	-	-	-	-	1	8	-	-	-	-	-	-	-	-	-	-	-
1986	小笠原支庁	13421	4	-	-	-	-	2	1	-	-	-	-	-	-	-	1	-	-	-
1985	東京都全体	13000	138790	83	22287	692	830	79341	2604	950	876	1494	1896	442	3733	1016	13204	520	878	7944
1985	区部	13100	118550	72	20190	651	759	65877	2317	845	795	1426	1814	405	3458	864	10854	440	811	6972
1985	千代田区	13101	3519	9	392	57	51	592	133	32	-	142	159	47	305	61	1076	24	33	406
1985	中央区	13102	668	-	280	4	5	240	17	4	3	7	3	3	22	-	29	5	5	41
1985	港区	13103	11082	1	1315	163	58	2502	434	48	8	338	354	95	901	184	3125	79	192	1285
1985	新宿区	13104	9535	11	2730	48	58	4315	197	108	51	222	49	28	261	54	637	37	56	673
1985	文京区	13105	3677	7	787	32	24	2045	36	47	8	52	37	6	94	17	184	13	12	276
1985	台東区	13106	3503	-	337	15	5	2880	97	19	15	14	-	-	20	3	47	2	3	46
1985	墨田区	13107	2440	-	384	6	3	1823	82	17	9	3	1	4	6	5	29	6	5	57
1985	江東区	13108	4701	3	809	17	11	3479	115	24	5	23	10	3	20	6	52	13	3	108
1985	品川区	13109	5420	4	1002	56	92	2596	100	54	396	24	160	7	120	27	376	24	37	345
1985	目黒区	13110	4523	8	770	42	172	1519	119	76	26	57	191	37	242	53	706	26	61	418
1985	大田区	13111	6779	4	914	10	26	4415	103	31	69	21	376	7	116	31	314	26	16	300
1985	世田谷区	13112	7532	8	1100	51	85	3376	127	44	23	110	177	49	253	141	1167	46	124	651
1985	渋谷区	13113	6534	5	1144	69	49	1838	150	65	13	214	149	52	448	116	1412	33	95	682
1985	中野区	13114	3899	2	1168	15	13	1913	44	44	31	39	27	9	107	36	231	8	27	185
1985	杉並区	13115	4841	2	1195	11	28	2255	34	25	16	61	40	16	172	42	565	17	39	323
1985	豊島区	13116	5727	5	2247	6	38	2409	73	36	15	41	22	7	161	30	305	7	31	294
1985	北区	13117	3345	-	544	2	10	2414	67	16	14	5	5	18	40	7	56	7	10	130
1985	荒川区	13118	6060	-	211	2	2	5696	33	14	4	3	1	1	12	3	20	6	2	50
1985	板橋区	13119	3671	-	618	7	12	2505	40	24	18	18	12	5	46	15	127	16	26	182
1985	練馬区	13120	4035	-	648	11	6	2502	82	33	18	18	25	10	69	24	284	18	29	258
1985	足立区	13121	8920	-	552	10	4	7960	142	36	7	1	7	1	15	6	45	13	-	121
1985	葛飾区	13122	4088	-	415	3	3	3510	32	16	16	2	4	-	8	3	21	3	3	49
1985	江戸川区	13123	4051	3	628	14	4	3093	60	32	30	11	5	-	20	-	46	11	2	92
1985	市部	13200	20018	11	2067	41	71	13343	276	104	81	68	73	37	275	152	2303	80	67	969
1985	八王子市	13201	1397	7	119	2	11	959	15	10	7	4	5	6	19	5	99	18	4	107
1985	立川市	13202	1353	-	131	7	-	1067	9	1	-	1	-	-	10	3	111	1	-	12
1985	武蔵野市	13203	968	3	255	3	2	321	30	7	-	6	10	2	19	7	182	8	8	105
1985	三鷹市	13204	1313	-	193	3	12	508	28	8	8	4	14	2	49	26	358	7	17	76
1985	青梅市	13205	268	-	23	-	3	212	1	3	1	-	-	-	2	1	14	3	-	5
1985	府中市	13206	1377	-	130	4	10	688	53	14	3	7	5	5	22	19	279	9	7	122
1985	昭島市	13207	1210	-	83	-	1	1015	12	1	-	1	-	-	1	3	86	-	1	6
1985	調布市	13208	2114	-	175	2	2	1639	22	5	16	7	7	6	23	9	106	7	4	84
1985	町田市	13209	1270	-	125	1	3	869	8	1	9	4	6	1	22	3	109	4	2	103
1985	小金井市	13210	547	-	111	-	6	220	9	5	4	4	4	1	19	8	93	5	3	55
1985	小平市	13211	2070	-	53	-	1	1873	5	5	-	7	2	2	6	3	73	2	4	34
1985	日野市	13212	486	-	73	-	3	298	2	5	4	3	2	1	8	7	33	3	2	42
1985	東村山市	13213	503	-	58	-	3	344	12	3	1	-	1	1	3	-	47	2	-	28
1985	国分寺市	13214	388	-	67	1	9	188	4	2	7	3	4	3	16	3	57	2	8	14
1985	国立市	13215	447	-	67	5	1	271	5	3	-	4	2	1	5	1	52	-	2	28
1985	福生市	13218	761	-	81	1	1	465	11	7	1	1	-	-	3	1	179	-	-	10
1985	狛江市	13219	296	-	40	-	-	183	7	-	-	2	6	5	4	8	24	2	1	14
1985	東大和市	13220	386	-	10	-	1	349	5	2	-	-	-	-	-	-	5	1	-	13
1985	清瀬市	13221	173	-	45	-	1	92	3	3	-	2	-	-	-	4	12	-	-	11
1985	東久留米市	13222	617	-	42	-	-	271	7	3	-	1	2	-	19	25	221	1	-	25
1985	武蔵村山市	13223	311	-	21	-	-	260	5	7	1	-	-	-	1	-	13	1	-	2
1985	多摩市	13224	412	-	22	-	-	287	4	-	9	2	-	-	11	4	33	2	1	37
1985	稲城市	13225	226	-	14	-	-	193	-	-	-	3	1	-	2	4	8	-	-	1
1985	羽村市	13227	204	1	19	5	-	137	-	2	3	-	-	-	-	-	32	-	-	5
1985	あきる野市	13228	160	-	6	-	-	127	1	3	-	-	-	-	1	-	20	-	-	2
1985	西東京市	13229	761	-	104	7	1	507	18	4	7	2	2	1	10	8	57	2	3	28
1985	町村部		222	-	30	-	-	121	11	1	-	-	9	-	-	-	47	-	-	3
1985	西多摩郡	13300	168	-	24	-	-	90	-	1	-	-	8	-	-	-	45	-	-	-
1985	瑞穂町	13303	105	-	10	-	-	55	-	1	-	-	-	-	-	-	39	-	-	-
1985	日の出町	13305	28	-	2	-	-	20	-	-	-	-	-	-	-	-	6	-	-	-
1985	檜原村	13307	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
1985	奥多摩町	13308	34	-	12	-	-	14	-	-	-	-	8	-	-	-	-	-	-	-
1985	島部		54	-	6	-	-	31	11	-	-	-	1	-	-	-	2	-	-	3
1985	大島支庁	13361	26	-	4	-	-	16	3	-	-	-	-	-	-	-	-	-	-	3
1985	三宅支庁	13381	14	-	-	-	-	11	-	-	-	-	1	-	-	-	2	-	-	-
1985	八丈支庁	13401	11	-	2	-	-	2	7	-	-	-	-	-	-	-	-	-	-	-
1985	小笠原支庁	13421	3	-	-	-	-	2	1	-	-	-	-	-	-	-	-	-	-	-
1984	東京都全体	13000	128046	54	19464	586	729	76709	1824	794	750	1284	1782	409	3187	839	11711	431	723	6770
1984	区部	13100	108683	43	17567	546	678	63317	1633	704	692	1230	1696	378	2930	711	9519	377	658	6004
1984	千代田区	13101	3464	8	389	57	40	590	117	19	-	134	143	42	282	62	1069	20	48	444
1984	中央区	13102	618	-	265	6	7	217	9	2	1	6	3	1	15	2	39	3	6	36
1984	港区	13103	9739	1	1212	111	42	2312	315	44	13	301	312	86	738	150	2694	69	136	1203
1984	新宿区	13104	8096	7	2220	38	45	3770	138	81	50	205	40	29	214	49	578	44	46	542
1984	文京区	13105	3265	1	753	22	9	1867	23	33	17	30	30	4	73	9	171	9	16	198
1984	台東区	13106	3230	2	283	15	6	2740	46	18	10	9	-	1	11	3	41	4	6	35
1984	墨田区	13107	2268	-	357	5	3	1741	54	10	11	-	1	-	6	3	30	5	4	38
1984	江東区	13108	4376	-	722	13	9	3323	72	31	4	16	6	7	18	6	48	18	-	83
1984	品川区	13109	4753	2	755	43	87	2399	73	70	397	23	173	8	105	17	306	13	24	258
1984	目黒区	13110	4097	3	659	41	171	1471	103	68	18	41	190	32	227	42	605	21	46	359
1984	大田区	13111	6404	4	871	12	24	4306	75	28	29	16	347	6	106	24	260	21	15	260
1984	世田谷区	13112	7005	4	1008	47	81	3366	105	47	18	102	156	40	232	101	1014	48	89	547
1984	渋谷区	13113	5929	2	1069	61	31	1774	122	45	17	182	153	59	385	98	1163	23	89	656
1984	中野区	13114	3611	-	984	17	13	1901	31	34	20	35	28	11	107	28	222	7	22	151
1984	杉並区	13115	4494	2	1099	6	22	2233	32	20	20	53	40	10	134	44	486	10	29	254
1984	豊島区	13116	5049	4	1874	13	37	2294	56	27	9	25	15	5	108	19	254	7	38	264
1984	北区	13117	3152	-	474	1	15	2393	32	11	8	7	4	17	28	8	45	4	7	98
1984	荒川区	13118	5892	-	176	4	-	5603	24	11	2	1	-	1	5	3	22	4	1	35
1984	板橋区	13119	3363	-	507	3	10	2424	29	19	20	13	8	9	46	9	123	14	10	119
1984	練馬区	13120	3704	-	580	11	7	2382	48	26	16	23	30	6	49	21	247	18	19	221
1984	足立区	13121	8553	-	398	9	14	7842	76	30	4	1	7	2	14	4	45	6	-	101
1984	葛飾区	13122	3885	-	361	5	1	3404	19	11	4	2	4	-	7	4	17	-	3	43
1984	江戸川区	13123	3736	3	551	6	4	2965	34	19	4	5	6	2	20	5	40	9	4	59
1984	市部	13200	19148	11	1879	40	51	13271	182	88	58	54	75	31	256	128	2142	54	65	763
1984	八王子市	13201	1334	4	137	-	11	949	10	10	1	3	5	7	17	3	84	11	4	78
1984	立川市	13202	1357	-	127	7	-	1068	5	-	4	3	-	-	11	4	115	-	1	12
1984	武蔵野市	13203	934	3	242	5	2	317	18	13	-	8	9	2	20	11	172	4	8	100
1984	三鷹市	13204	1179	-	147	3	5	492	13	5	5	3	14	1	50	15	336	3	15	72
1984	青梅市	13205	235	-	15	-	2	201	1	2	1	-	-	-	1	1	8	-	-	3
1984	府中市	13206	1202	-	111	3	7	651	31	16	1	4	3	3	12	16	246	6	5	87
1984	昭島市	13207	1219	-	86	-	1	1015	12	-	-	1	-	-	3	3	92	2	1	3
1984	調布市	13208	2100	-	169	2	2	1683	13	5	10	2	11	6	19	10	100	7	3	58
1984	町田市	13209	1217	3	120	1	1	846	7	1	10	3	6	1	23	5	95	4	4	87
1984	小金井市	13210	485	-	70	1	8	221	8	1	1	5	9	2	15	2	96	4	7	35
1984	小平市	13211	2082	-	57	1	1	1909	5	3	-	6	2	2	5	1	61	-	1	28
1984	日野市	13212	433	-	66	-	-	279	6	5	4	1	3	1	7	7	29	4	-	21
1984	東村山市	13213	502	-	50	-	-	350	7	2	-	-	1	-	4	-	57	-	-	31
1984	国分寺市	13214	351	-	60	1	7	175	3	4	5	3	4	3	13	2	46	2	7	16
1984	国立市	13215	424	-	64	1	1	260	6	4	-	4	2	1	5	1	56	1	1	17
1984	福生市	13218	716	-	52	-	1	472	3	5	2	-	-	-	2	-	171	-	2	6
1984	狛江市	13219	281	-	40	-	-	175	5	-	1	1	3	2	4	8	27	2	1	12
1984	東大和市	13220	364	-	7	-	1	339	3	-	-	-	-	-	-	-	2	-	1	11
1984	清瀬市	13221	171	-	45	-	1	92	1	-	-	3	-	-	-	3	11	-	-	15
1984	東久留米市	13222	546	-	34	1	-	258	5	3	-	-	-	-	22	20	186	-	-	17
1984	武蔵村山市	13223	317	-	21	-	-	270	7	2	2	-	-	-	-	-	12	1	-	2
1984	多摩市	13224	357	-	17	-	-	271	3	-	4	2	-	-	11	4	24	1	-	20
1984	稲城市	13225	245	-	12	1	-	216	-	-	-	-	1	-	-	6	5	-	-	4
1984	羽村市	13227	202	1	13	6	-	136	-	2	-	-	-	-	-	-	38	-	-	6
1984	あきる野市	13228	164	-	5	-	-	136	1	2	-	-	-	-	1	-	16	-	-	3
1984	西東京市	13229	731	-	112	7	-	490	9	3	7	2	2	-	11	6	57	2	4	19
1984	町村部		215	-	18	-	-	121	9	2	-	-	11	-	1	-	50	-	-	3
1984	西多摩郡	13300	169	-	14	-	-	94	-	2	-	-	10	-	1	-	48	-	-	-
1984	瑞穂町	13303	112	-	4	-	-	62	-	2	-	-	-	-	1	-	43	-	-	-
1984	日の出町	13305	25	-	2	-	-	18	-	-	-	-	-	-	-	-	5	-	-	-
1984	檜原村	13307	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1984	奥多摩町	13308	32	-	8	-	-	14	-	-	-	-	10	-	-	-	-	-	-	-
1984	島部		46	-	4	-	-	27	9	-	-	-	1	-	-	-	2	-	-	3
1984	大島支庁	13361	20	-	3	-	-	13	1	-	-	-	-	-	-	-	-	-	-	3
1984	三宅支庁	13381	11	-	-	-	-	8	-	-	-	-	1	-	-	-	2	-	-	-
1984	八丈支庁	13401	13	-	1	-	-	4	8	-	-	-	-	-	-	-	-	-	-	-
1984	小笠原支庁	13421	2	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-
1983	東京都全体	13000	121663	70	17446	585	709	75164	1633	666	295	1199	1706	368	2949	779	10788	408	644	6254
1983	区部	13100	103002	59	15655	551	672	61911	1468	589	245	1143	1625	338	2702	660	8814	353	595	5622
1983	千代田区	13101	3470	7	392	85	37	560	147	17	-	129	140	34	284	56	1084	16	46	436
1983	中央区	13102	556	-	251	6	2	198	7	2	1	4	3	1	15	1	30	2	4	29
1983	港区	13103	9171	1	1160	105	49	2089	294	33	5	291	323	77	731	149	2451	63	150	1200
1983	新宿区	13104	7339	10	1848	43	41	3488	139	77	39	199	43	31	210	35	541	45	41	509
1983	文京区	13105	2996	7	623	20	16	1797	19	28	9	42	30	3	60	10	159	12	14	147
1983	台東区	13106	3089	-	248	10	7	2658	47	20	4	6	-	1	12	2	43	2	1	28
1983	墨田区	13107	2150	2	310	2	1	1691	32	9	-	-	1	-	7	2	38	5	4	46
1983	江東区	13108	4190	-	589	18	13	3272	58	13	4	12	8	-	14	7	45	9	1	127
1983	品川区	13109	4091	3	725	33	80	2322	40	52	17	21	163	7	109	17	261	9	18	214
1983	目黒区	13110	3976	4	623	61	175	1448	84	58	19	44	179	29	224	44	543	30	52	359
1983	大田区	13111	6282	3	809	10	22	4363	66	24	30	25	315	5	75	26	231	19	16	243
